fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,guard_passes,reversals,control_time,unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
1428,"UFC 138: Leben vs Munoz","Michihiro Omigawa","Jason Young",Featherweight,U-DEC,NULL,3,5:00,77862f580ce9bca8,3889,1428,132,3,"Michihiro Omigawa ",0,21,35,1,3,2,1,0,2:31,3889,1428,132,3,"Michihiro Omigawa ",3,14,0,1,2,2,3,15,0,0,2,2
1428,"UFC 138: Leben vs Munoz","Michihiro Omigawa","Jason Young",Featherweight,U-DEC,NULL,3,5:00,77862f580ce9bca8,3890,1428,132,3,"Jason Young",0,14,42,1,2,0,0,0,0:23,3890,1428,132,3,"Jason Young",7,34,1,2,3,3,9,33,1,3,1,3
2797,"UFC on FUEL TV: Barao vs McDonald","Andy Ogle","Josh Grispi",Featherweight,U-DEC,NULL,3,5:00,d607908be8b19273,3891,2797,260,1,"Andy Ogle",0,42,48,0,0,0,0,1,4:28,3891,2797,260,1,"Andy Ogle",2,6,1,1,0,0,2,6,0,0,1,1
2797,"UFC on FUEL TV: Barao vs McDonald","Andy Ogle","Josh Grispi",Featherweight,U-DEC,NULL,3,5:00,d607908be8b19273,3892,2797,260,1,"Josh Grispi",0,4,14,1,1,1,1,0,0:09,3892,2797,260,1,"Josh Grispi",0,10,0,0,1,1,1,11,0,0,0,0
2797,"UFC on FUEL TV: Barao vs McDonald","Andy Ogle","Josh Grispi",Featherweight,U-DEC,NULL,3,5:00,d607908be8b19273,3893,2797,260,2,"Andy Ogle",0,39,50,0,0,0,2,0,4:15,3893,2797,260,2,"Andy Ogle",1,10,0,1,1,1,2,12,0,0,0,0
2797,"UFC on FUEL TV: Barao vs McDonald","Andy Ogle","Josh Grispi",Featherweight,U-DEC,NULL,3,5:00,d607908be8b19273,3894,2797,260,2,"Josh Grispi",0,6,10,0,1,0,0,0,0:10,3894,2797,260,2,"Josh Grispi",0,2,1,2,3,4,3,7,1,1,0,0
2797,"UFC on FUEL TV: Barao vs McDonald","Andy Ogle","Josh Grispi",Featherweight,U-DEC,NULL,3,5:00,d607908be8b19273,3895,2797,260,3,"Andy Ogle",0,38,55,2,2,0,0,0,4:28,3895,2797,260,3,"Andy Ogle",7,16,7,7,0,0,4,11,0,0,10,12
2797,"UFC on FUEL TV: Barao vs McDonald","Andy Ogle","Josh Grispi",Featherweight,U-DEC,NULL,3,5:00,d607908be8b19273,3896,2797,260,3,"Josh Grispi",0,9,14,0,0,1,0,0,0:00,3896,2797,260,3,"Josh Grispi",0,3,1,2,1,2,2,7,0,0,0,0
1739,"UFC on FOX: Shogun vs Vera","Rani Yahya","Josh Grispi",Featherweight,SUB,"North-South Choke",1,3:15,9a85303025a077b5,3897,1739,163,1,"Josh Grispi",0,8,12,0,0,0,0,0,0:06,3897,1739,163,1,"Josh Grispi",3,7,2,2,1,1,5,9,0,0,1,1
1739,"UFC on FOX: Shogun vs Vera","Rani Yahya","Josh Grispi",Featherweight,SUB,"North-South Choke",1,3:15,9a85303025a077b5,3898,1739,163,1,"Rani Yahya",0,11,27,1,2,1,1,0,2:28,3898,1739,163,1,"Rani Yahya",2,7,0,0,1,2,1,6,0,0,2,3
114,"UFC Fight Night: Saffiedine vs Lim","Max Holloway","Will Chope",Featherweight,KO/TKO,Punch,2,2:27,4b69545737f1902a,3899,114,11,1,"Max Holloway",1,37,81,0,0,0,0,0,0:01,3899,114,11,1,"Max Holloway",30,71,7,10,0,0,23,61,14,20,0,0
114,"UFC Fight Night: Saffiedine vs Lim","Max Holloway","Will Chope",Featherweight,KO/TKO,Punch,2,2:27,4b69545737f1902a,3900,114,11,1,"Will Chope",0,26,102,0,2,0,0,0,0:16,3900,114,11,1,"Will Chope",18,90,2,5,6,7,25,97,1,5,0,0
114,"UFC Fight Night: Saffiedine vs Lim","Max Holloway","Will Chope",Featherweight,KO/TKO,Punch,2,2:27,4b69545737f1902a,3901,114,11,2,"Max Holloway",1,42,64,0,0,0,0,0,0:15,3901,114,11,2,"Max Holloway",28,48,7,8,2,2,7,12,27,41,3,5
114,"UFC Fight Night: Saffiedine vs Lim","Max Holloway","Will Chope",Featherweight,KO/TKO,Punch,2,2:27,4b69545737f1902a,3902,114,11,2,"Will Chope",0,8,20,0,3,0,0,0,0:45,3902,114,11,2,"Will Chope",5,14,0,2,2,3,3,14,4,5,0,0
2426,"UFC on FX: Guillard vs Miller","Daniel Pineda","Pat Schilling",Featherweight,SUB,"Rear Naked Choke",1,1:37,f4bdf10856c1760e,3903,2426,227,1,"Daniel Pineda",0,38,44,1,1,1,2,0,0:45,3903,2426,227,1,"Daniel Pineda",16,21,1,1,2,2,8,12,0,0,11,12
2426,"UFC on FX: Guillard vs Miller","Daniel Pineda","Pat Schilling",Featherweight,SUB,"Rear Naked Choke",1,1:37,f4bdf10856c1760e,3904,2426,227,1,"Pat Schilling ",0,4,7,0,0,0,0,0,0:00,3904,2426,227,1,"Pat Schilling ",3,6,0,0,1,1,4,7,0,0,0,0
1774,"UFC Fight Night: Munoz vs Mousasi","Maximo Blanco","Andy Ogle",Featherweight,U-DEC,NULL,3,5:00,47bdfab3cdcdddfd,3919,1774,166,1,"Andy Ogle",0,17,41,1,3,0,1,0,2:06,3919,1774,166,1,"Andy Ogle",8,30,3,5,0,0,11,35,0,0,0,0
1774,"UFC Fight Night: Munoz vs Mousasi","Maximo Blanco","Andy Ogle",Featherweight,U-DEC,NULL,3,5:00,47bdfab3cdcdddfd,3920,1774,166,1,"Maximo Blanco",1,46,68,1,1,0,1,1,1:12,3920,1774,166,1,"Maximo Blanco",9,23,6,7,2,2,13,28,4,4,0,0
1774,"UFC Fight Night: Munoz vs Mousasi","Maximo Blanco","Andy Ogle",Featherweight,U-DEC,NULL,3,5:00,47bdfab3cdcdddfd,3921,1774,166,2,"Andy Ogle",0,32,33,0,1,0,1,0,3:39,3921,1774,166,2,"Andy Ogle",0,1,1,1,3,3,0,1,1,1,3,3
1774,"UFC Fight Night: Munoz vs Mousasi","Maximo Blanco","Andy Ogle",Featherweight,U-DEC,NULL,3,5:00,47bdfab3cdcdddfd,3922,1774,166,2,"Maximo Blanco",0,31,34,0,1,0,0,1,1:15,3922,1774,166,2,"Maximo Blanco",3,4,0,0,0,0,1,2,1,1,1,1
1774,"UFC Fight Night: Munoz vs Mousasi","Maximo Blanco","Andy Ogle",Featherweight,U-DEC,NULL,3,5:00,47bdfab3cdcdddfd,3923,1774,166,3,"Andy Ogle",0,29,76,0,1,0,0,0,0:00,3923,1774,166,3,"Andy Ogle",15,54,11,18,3,4,29,76,0,0,0,0
1774,"UFC Fight Night: Munoz vs Mousasi","Maximo Blanco","Andy Ogle",Featherweight,U-DEC,NULL,3,5:00,47bdfab3cdcdddfd,3924,1774,166,3,"Maximo Blanco",0,40,82,0,0,0,0,0,0:00,3924,1774,166,3,"Maximo Blanco",35,75,1,2,4,4,40,81,0,0,0,0
2056,"UFC Fight Night: Gustafsson vs Johnson","Makwan Amirkhani","Andy Ogle",Featherweight,KO/TKO,Punches,1,0:08,9c1d4f57a997a490,3925,2056,194,1,"Andy Ogle",0,0,0,0,0,0,0,0,0:00,3925,2056,194,1,"Andy Ogle",0,0,0,0,0,0,0,0,0,0,0,0
2056,"UFC Fight Night: Gustafsson vs Johnson","Makwan Amirkhani","Andy Ogle",Featherweight,KO/TKO,Punches,1,0:08,9c1d4f57a997a490,3926,2056,194,1,"Makwan Amirkhani",1,6,7,0,0,0,0,0,0:02,3926,2056,194,1,"Makwan Amirkhani",5,6,1,1,0,0,2,2,0,0,4,5
490,"UFC Fight Night: Till vs. Masvidal","Arnold Allen","Jordan Rinaldi",Featherweight,U-DEC,NULL,3,5:00,8cc4c597aecbfef5,3945,490,46,1,"Arnold Allen",0,11,38,0,0,0,0,0,0:57,3945,490,46,1,"Arnold Allen",4,22,1,2,2,8,5,23,0,1,2,8
490,"UFC Fight Night: Till vs. Masvidal","Arnold Allen","Jordan Rinaldi",Featherweight,U-DEC,NULL,3,5:00,8cc4c597aecbfef5,3946,490,46,1,"Jordan Rinaldi",0,8,32,0,0,0,0,0,0:00,3946,490,46,1,"Jordan Rinaldi",0,15,3,7,5,9,8,30,0,1,0,0
490,"UFC Fight Night: Till vs. Masvidal","Arnold Allen","Jordan Rinaldi",Featherweight,U-DEC,NULL,3,5:00,8cc4c597aecbfef5,3947,490,46,2,"Arnold Allen",1,17,45,0,0,0,0,0,0:02,3947,490,46,2,"Arnold Allen",13,39,4,6,0,0,17,45,0,0,0,0
490,"UFC Fight Night: Till vs. Masvidal","Arnold Allen","Jordan Rinaldi",Featherweight,U-DEC,NULL,3,5:00,8cc4c597aecbfef5,3948,490,46,2,"Jordan Rinaldi",0,12,37,0,2,0,0,0,0:00,3948,490,46,2,"Jordan Rinaldi",2,23,1,3,9,11,12,37,0,0,0,0
490,"UFC Fight Night: Till vs. Masvidal","Arnold Allen","Jordan Rinaldi",Featherweight,U-DEC,NULL,3,5:00,8cc4c597aecbfef5,3949,490,46,3,"Arnold Allen",0,13,34,0,0,0,0,0,0:00,3949,490,46,3,"Arnold Allen",8,29,5,5,0,0,13,34,0,0,0,0
490,"UFC Fight Night: Till vs. Masvidal","Arnold Allen","Jordan Rinaldi",Featherweight,U-DEC,NULL,3,5:00,8cc4c597aecbfef5,3950,490,46,3,"Jordan Rinaldi",0,10,36,0,1,0,0,0,0:00,3950,490,46,3,"Jordan Rinaldi",3,23,2,3,5,10,10,36,0,0,0,0
2675,"UFC Fight Night: Rodriguez vs. Stephens","Kyle Nelson","Polo Reyes",Featherweight,KO/TKO,Punch,1,1:36,ad878cdd4fa36a3a,4179,2675,249,1,"Polo Reyes",0,7,11,0,0,0,0,0,0:00,4179,2675,249,1,"Polo Reyes",0,3,5,6,1,1,3,7,3,3,0,0
2675,"UFC Fight Night: Rodriguez vs. Stephens","Kyle Nelson","Polo Reyes",Featherweight,KO/TKO,Punch,1,1:36,ad878cdd4fa36a3a,4180,2675,249,1,"Kyle Nelson",0,12,16,0,2,0,0,0,0:50,4180,2675,249,1,"Kyle Nelson",8,12,4,4,0,0,2,3,10,13,0,0
649,"UFC Fight Night: Dos Santos vs. Ivanov","Raoni Barcelos","Kurt Holobaugh",Featherweight,KO/TKO,Punch,3,1:29,66ba984cc547e31a,4181,649,59,1,"Kurt Holobaugh",0,53,111,0,1,0,0,0,0:01,4181,649,59,1,"Kurt Holobaugh",38,93,6,8,5,6,45,101,2,3,2,3
649,"UFC Fight Night: Dos Santos vs. Ivanov","Raoni Barcelos","Kurt Holobaugh",Featherweight,KO/TKO,Punch,3,1:29,66ba984cc547e31a,4182,649,59,1,"Raoni Barcelos",0,38,72,1,2,0,0,0,0:49,4182,649,59,1,"Raoni Barcelos",32,65,1,2,1,1,28,62,6,6,0,0
649,"UFC Fight Night: Dos Santos vs. Ivanov","Raoni Barcelos","Kurt Holobaugh",Featherweight,KO/TKO,Punch,3,1:29,66ba984cc547e31a,4183,649,59,2,"Kurt Holobaugh",0,61,102,1,2,0,0,0,0:37,4183,649,59,2,"Kurt Holobaugh",34,71,2,3,1,2,27,64,4,5,6,7
649,"UFC Fight Night: Dos Santos vs. Ivanov","Raoni Barcelos","Kurt Holobaugh",Featherweight,KO/TKO,Punch,3,1:29,66ba984cc547e31a,4184,649,59,2,"Raoni Barcelos",0,39,58,2,2,0,1,0,1:45,4184,649,59,2,"Raoni Barcelos",26,43,4,5,0,0,21,37,2,3,7,8
649,"UFC Fight Night: Dos Santos vs. Ivanov","Raoni Barcelos","Kurt Holobaugh",Featherweight,KO/TKO,Punch,3,1:29,66ba984cc547e31a,4185,649,59,3,"Kurt Holobaugh",0,16,43,0,0,0,0,0,0:00,4185,649,59,3,"Kurt Holobaugh",16,42,0,1,0,0,16,43,0,0,0,0
649,"UFC Fight Night: Dos Santos vs. Ivanov","Raoni Barcelos","Kurt Holobaugh",Featherweight,KO/TKO,Punch,3,1:29,66ba984cc547e31a,4186,649,59,3,"Raoni Barcelos",1,18,30,0,0,0,0,0,0:01,4186,649,59,3,"Raoni Barcelos",18,30,0,0,0,0,18,30,0,0,0,0
1293,"UFC Fight Night: Oezdemir vs. Smith","Michael Johnson","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,e202f273220aa533,4207,1293,121,1,"Michael Johnson",0,26,54,0,0,0,0,0,0:00,4207,1293,121,1,"Michael Johnson",9,32,12,16,5,6,26,53,0,1,0,0
1293,"UFC Fight Night: Oezdemir vs. Smith","Michael Johnson","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,e202f273220aa533,4208,1293,121,1,"Artem Lobov",0,22,56,0,0,0,0,0,0:00,4208,1293,121,1,"Artem Lobov",3,33,5,8,14,15,21,53,1,3,0,0
1293,"UFC Fight Night: Oezdemir vs. Smith","Michael Johnson","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,e202f273220aa533,4209,1293,121,2,"Michael Johnson",0,42,91,0,0,0,0,0,0:00,4209,1293,121,2,"Michael Johnson",19,60,15,23,8,8,42,91,0,0,0,0
1293,"UFC Fight Night: Oezdemir vs. Smith","Michael Johnson","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,e202f273220aa533,4210,1293,121,2,"Artem Lobov",0,31,71,0,0,0,0,0,0:00,4210,1293,121,2,"Artem Lobov",20,59,4,5,7,7,31,71,0,0,0,0
1293,"UFC Fight Night: Oezdemir vs. Smith","Michael Johnson","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,e202f273220aa533,4211,1293,121,3,"Michael Johnson",0,33,77,1,1,0,0,0,0:39,4211,1293,121,3,"Michael Johnson",18,55,8,12,5,7,30,72,0,0,1,2
1293,"UFC Fight Night: Oezdemir vs. Smith","Michael Johnson","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,e202f273220aa533,4212,1293,121,3,"Artem Lobov",0,14,62,0,0,0,0,0,0:00,4212,1293,121,3,"Artem Lobov",6,49,3,5,5,8,14,62,0,0,0,0
3036,"UFC Fight Night: Hendricks vs Thompson","Alex White","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,02ace8fdd83c6480,4213,3036,280,1,"Artem Lobov",0,15,39,0,0,0,0,0,0:42,4213,3036,280,1,"Artem Lobov",7,29,2,3,0,0,9,31,0,1,0,0
3036,"UFC Fight Night: Hendricks vs Thompson","Alex White","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,02ace8fdd83c6480,4214,3036,280,1,"Alex White",0,36,64,1,2,0,0,0,0:58,4214,3036,280,1,"Alex White",10,33,7,10,8,9,20,44,4,6,1,2
3036,"UFC Fight Night: Hendricks vs Thompson","Alex White","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,02ace8fdd83c6480,4215,3036,280,2,"Artem Lobov",0,9,45,0,0,0,0,0,0:30,4215,3036,280,2,"Artem Lobov",4,36,3,7,1,1,7,41,1,3,0,0
3036,"UFC Fight Night: Hendricks vs Thompson","Alex White","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,02ace8fdd83c6480,4216,3036,280,2,"Alex White",0,32,68,1,2,0,0,0,0:10,4216,3036,280,2,"Alex White",14,42,10,16,6,8,27,62,3,4,0,0
3036,"UFC Fight Night: Hendricks vs Thompson","Alex White","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,02ace8fdd83c6480,4217,3036,280,3,"Artem Lobov",0,8,34,0,0,0,0,0,2:09,4217,3036,280,3,"Artem Lobov",6,31,0,1,0,0,6,31,0,1,0,0
3036,"UFC Fight Night: Hendricks vs Thompson","Alex White","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,02ace8fdd83c6480,4218,3036,280,3,"Alex White",0,34,65,1,3,0,2,0,0:00,4218,3036,280,3,"Alex White",12,40,10,13,1,1,20,50,3,4,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4219,2776,259,1,"Cub Swanson",0,25,42,0,1,0,0,0,0:00,4219,2776,259,1,"Cub Swanson",9,21,6,9,8,10,22,39,1,1,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4220,2776,259,1,"Artem Lobov",0,33,57,1,1,0,0,0,0:43,4220,2776,259,1,"Artem Lobov",12,31,5,7,12,14,28,51,0,0,1,1
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4221,2776,259,2,"Cub Swanson",0,49,66,1,1,0,3,0,1:27,4221,2776,259,2,"Cub Swanson",21,33,13,15,3,3,19,30,9,12,9,9
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4222,2776,259,2,"Artem Lobov",0,28,46,0,2,0,0,0,0:00,4222,2776,259,2,"Artem Lobov",10,24,5,8,7,8,18,34,4,6,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4223,2776,259,3,"Cub Swanson",0,63,77,0,0,0,0,0,0:08,4223,2776,259,3,"Cub Swanson",34,47,12,12,17,18,58,71,5,6,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4224,2776,259,3,"Artem Lobov",0,24,68,1,1,0,0,0,0:06,4224,2776,259,3,"Artem Lobov",18,57,1,3,5,8,24,67,0,1,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4225,2776,259,4,"Cub Swanson",0,55,76,0,0,0,0,0,0:00,4225,2776,259,4,"Cub Swanson",26,45,6,7,12,12,40,58,4,6,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4226,2776,259,4,"Artem Lobov",0,27,61,0,2,0,0,0,0:22,4226,2776,259,4,"Artem Lobov",24,50,2,9,1,2,27,58,0,3,0,0
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4227,2776,259,5,"Cub Swanson",0,59,83,1,1,0,1,0,0:48,4227,2776,259,5,"Cub Swanson",24,44,10,12,8,8,32,50,10,13,0,1
2776,"UFC Fight Night: Swanson vs. Lobov","Cub Swanson","Artem Lobov",Featherweight,U-DEC,NULL,5,5:00,b29ed164b3014a42,4228,2776,259,5,"Artem Lobov",0,22,58,0,2,0,0,0,0:38,4228,2776,259,5,"Artem Lobov",15,43,4,8,2,4,20,50,1,5,0,0
1892,"UFC Fight Night: Cerrone vs. Till","Andre Fili","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,06287b822837a616,4229,1892,177,1,"Artem Lobov",0,23,48,0,0,0,0,0,0:00,4229,1892,177,1,"Artem Lobov",4,23,8,14,11,11,23,48,0,0,0,0
1892,"UFC Fight Night: Cerrone vs. Till","Andre Fili","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,06287b822837a616,4230,1892,177,1,"Andre Fili",1,31,78,0,0,0,0,0,0:09,4230,1892,177,1,"Andre Fili",18,63,2,4,10,10,26,70,0,1,4,6
1892,"UFC Fight Night: Cerrone vs. Till","Andre Fili","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,06287b822837a616,4231,1892,177,2,"Artem Lobov",0,33,62,0,2,0,0,0,0:22,4231,1892,177,2,"Artem Lobov",9,33,5,9,8,8,21,48,1,2,0,0
1892,"UFC Fight Night: Cerrone vs. Till","Andre Fili","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,06287b822837a616,4232,1892,177,2,"Andre Fili",0,21,57,1,2,0,0,0,0:39,4232,1892,177,2,"Andre Fili",10,44,3,5,5,5,18,53,0,1,0,0
1892,"UFC Fight Night: Cerrone vs. Till","Andre Fili","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,06287b822837a616,4233,1892,177,3,"Artem Lobov",0,21,30,0,0,0,0,0,0:00,4233,1892,177,3,"Artem Lobov",4,12,1,1,5,5,10,18,0,0,0,0
1892,"UFC Fight Night: Cerrone vs. Till","Andre Fili","Artem Lobov",Featherweight,U-DEC,NULL,3,5:00,06287b822837a616,4234,1892,177,3,"Andre Fili",0,24,31,4,4,0,3,0,3:40,4234,1892,177,3,"Andre Fili",4,11,0,0,3,3,5,11,0,0,2,3
511,"UFC Fight Night: Edgar vs Faber","Levan Makashvili","Mark Eddiva",Featherweight,S-DEC,NULL,3,5:00,4702ef17c48bf1d1,4309,511,48,1,"Mark Eddiva",0,14,26,0,3,0,0,0,0:24,4309,511,48,1,"Mark Eddiva",3,13,4,5,7,8,7,18,7,8,0,0
511,"UFC Fight Night: Edgar vs Faber","Levan Makashvili","Mark Eddiva",Featherweight,S-DEC,NULL,3,5:00,4702ef17c48bf1d1,4310,511,48,1,"Levan Makashvili",0,22,36,2,2,0,2,0,1:47,4310,511,48,1,"Levan Makashvili",5,16,5,7,4,5,3,15,10,12,1,1
511,"UFC Fight Night: Edgar vs Faber","Levan Makashvili","Mark Eddiva",Featherweight,S-DEC,NULL,3,5:00,4702ef17c48bf1d1,4311,511,48,2,"Mark Eddiva",0,13,29,0,1,0,0,0,0:03,4311,511,48,2,"Mark Eddiva",2,16,5,5,5,7,8,23,4,5,0,0
511,"UFC Fight Night: Edgar vs Faber","Levan Makashvili","Mark Eddiva",Featherweight,S-DEC,NULL,3,5:00,4702ef17c48bf1d1,4312,511,48,2,"Levan Makashvili",0,19,28,1,3,0,0,0,1:09,4312,511,48,2,"Levan Makashvili",1,8,1,3,2,2,3,9,1,4,0,0
511,"UFC Fight Night: Edgar vs Faber","Levan Makashvili","Mark Eddiva",Featherweight,S-DEC,NULL,3,5:00,4702ef17c48bf1d1,4313,511,48,3,"Mark Eddiva",0,9,27,0,0,0,0,0,0:00,4313,511,48,3,"Mark Eddiva",0,12,2,3,4,8,4,21,2,2,0,0
511,"UFC Fight Night: Edgar vs Faber","Levan Makashvili","Mark Eddiva",Featherweight,S-DEC,NULL,3,5:00,4702ef17c48bf1d1,4314,511,48,3,"Levan Makashvili",0,22,34,4,8,0,2,0,2:52,4314,511,48,3,"Levan Makashvili",5,11,2,3,2,2,3,8,2,3,4,5
2583,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Akira Corassani","Maximo Blanco",Featherweight,DQ,NULL,1,0:25,b186f4778257ca6d,4315,2583,241,1,"Akira Corassani",0,1,2,0,0,0,0,0,0:00,4315,2583,241,1,"Akira Corassani",1,2,0,0,0,0,1,2,0,0,0,0
2583,"The Ultimate Fighter: Team Rousey vs. Team Tate Fi","Akira Corassani","Maximo Blanco",Featherweight,DQ,NULL,1,0:25,b186f4778257ca6d,4316,2583,241,1,"Maximo Blanco",0,7,9,1,1,0,0,0,0:14,4316,2583,241,1,"Maximo Blanco",5,7,0,0,0,0,2,4,2,2,1,1
2596,"UFC Fight Night: Te Huna vs Marquardt","Dan Hooker","Ian Entwistle",Featherweight,KO/TKO,Elbows,1,3:34,ee532a38a0b93127,4317,2596,242,1,"Dan Hooker",0,51,67,0,0,0,0,0,1:53,4317,2596,242,1,"Dan Hooker",11,17,1,1,0,0,3,5,1,1,8,12
2596,"UFC Fight Night: Te Huna vs Marquardt","Dan Hooker","Ian Entwistle",Featherweight,KO/TKO,Elbows,1,3:34,ee532a38a0b93127,4318,2596,242,1,"Ian Entwistle",0,1,9,0,2,3,0,0,0:21,4318,2596,242,1,"Ian Entwistle",0,8,1,1,0,0,0,8,1,1,0,0
1363,"The Ultimate Fighter: Redemption Finale","Gray Maynard","Teruto Ishihara",Featherweight,U-DEC,NULL,3,5:00,88c2da7b33cca8d4,4355,1363,126,1,"Gray Maynard",0,16,21,5,5,0,2,0,3:46,4355,1363,126,1,"Gray Maynard",5,10,2,2,0,0,1,3,2,3,4,6
1363,"The Ultimate Fighter: Redemption Finale","Gray Maynard","Teruto Ishihara",Featherweight,U-DEC,NULL,3,5:00,88c2da7b33cca8d4,4356,1363,126,1,"Teruto Ishihara",0,9,11,0,0,0,0,0,0:04,4356,1363,126,1,"Teruto Ishihara",1,2,3,4,0,0,2,4,2,2,0,0
1363,"The Ultimate Fighter: Redemption Finale","Gray Maynard","Teruto Ishihara",Featherweight,U-DEC,NULL,3,5:00,88c2da7b33cca8d4,4357,1363,126,2,"Gray Maynard",0,11,12,5,5,0,2,0,4:33,4357,1363,126,2,"Gray Maynard",3,4,2,2,0,0,0,0,1,1,4,5
1363,"The Ultimate Fighter: Redemption Finale","Gray Maynard","Teruto Ishihara",Featherweight,U-DEC,NULL,3,5:00,88c2da7b33cca8d4,4358,1363,126,2,"Teruto Ishihara",0,4,6,0,0,0,0,0,0:02,4358,1363,126,2,"Teruto Ishihara",1,3,2,2,0,0,2,3,1,2,0,0
1363,"The Ultimate Fighter: Redemption Finale","Gray Maynard","Teruto Ishihara",Featherweight,U-DEC,NULL,3,5:00,88c2da7b33cca8d4,4359,1363,126,3,"Gray Maynard",0,10,13,1,1,2,2,0,4:40,4359,1363,126,3,"Gray Maynard",0,1,4,5,0,0,0,0,0,0,4,6
1363,"The Ultimate Fighter: Redemption Finale","Gray Maynard","Teruto Ishihara",Featherweight,U-DEC,NULL,3,5:00,88c2da7b33cca8d4,4360,1363,126,3,"Teruto Ishihara",0,1,2,0,0,0,0,0,0:00,4360,1363,126,3,"Teruto Ishihara",1,2,0,0,0,0,0,1,0,0,1,1
2937,"UFC Fight Night: Barnett vs Nelson","Mizuto Hirota","Teruto Ishihara",Featherweight,S-DEC,NULL,3,5:00,2ab47d509ee7dc6d,4361,2937,272,1,"Mizuto Hirota",0,13,56,0,0,0,0,0,0:09,4361,2937,272,1,"Mizuto Hirota",9,47,1,4,3,5,13,56,0,0,0,0
2937,"UFC Fight Night: Barnett vs Nelson","Mizuto Hirota","Teruto Ishihara",Featherweight,S-DEC,NULL,3,5:00,2ab47d509ee7dc6d,4362,2937,272,1,"Teruto Ishihara",1,37,67,0,1,0,0,0,0:03,4362,2937,272,1,"Teruto Ishihara",24,52,6,8,7,7,35,65,1,1,1,1
2937,"UFC Fight Night: Barnett vs Nelson","Mizuto Hirota","Teruto Ishihara",Featherweight,S-DEC,NULL,3,5:00,2ab47d509ee7dc6d,4363,2937,272,2,"Mizuto Hirota",0,31,78,1,2,0,0,0,0:48,4363,2937,272,2,"Mizuto Hirota",23,64,0,5,0,0,22,66,1,3,0,0
2937,"UFC Fight Night: Barnett vs Nelson","Mizuto Hirota","Teruto Ishihara",Featherweight,S-DEC,NULL,3,5:00,2ab47d509ee7dc6d,4364,2937,272,2,"Teruto Ishihara",0,36,65,0,0,0,0,0,0:00,4364,2937,272,2,"Teruto Ishihara",25,49,7,12,4,4,36,63,0,2,0,0
